MJAHR,MBLNR,BWART,EBELP,DMBTR,ZEILE,EBELN,MENGE
2018,4900000516,101,00001,207846.0,1,2000000071,1
2018,4900000517,101,00001,207846.0,1,2000000071,1
2018,4900000518,101,00001,207846.0,1,2000000071,1
2018,4900000519,101,00001,207846.0,1,2000000071,1
2018,4900000520,101,00001,207846.0,1,2000000071,1
2018,4900000521,101,00001,207846.0,1,2000000071,1
2018,4900000522,101,00001,207846.0,1,2000000071,1
2018,4900000523,101,00001,346410.0,1,2000000072,1
2018,4900000524,101,00001,346410.0,1,2000000072,1
2018,4900000525,101,00001,346410.0,1,2000000072,1
2018,4900000526,101,00001,346410.0,1,2000000072,1
2018,4900000527,101,00001,346410.0,1,2000000072,1
2018,4900000528,101,00001,346410.0,1,2000000072,1
2018,4900000529,101,00001,346410.0,1,2000000072,1
2018,4900000530,101,00001,346410.0,1,2000000072,1
2018,4900000531,101,00001,346410.0,1,2000000072,1
2018,4900000532,101,00001,346410.0,1,2000000072,1
2018,4900000533,101,00001,346410.0,1,2000000072,1
2018,4900000534,101,00001,346410.0,1,2000000072,1
2018,4900000535,101,00001,83.0,1,2000000073,1
2018,4900000536,101,00001,132.0,1,2000000074,1
2018,4900000537,101,00001,147.0,1,2000000075,1
2018,4900000538,101,00001,51.0,1,2000000076,1
2018,4900000539,101,00002,159.0,1,2000000076,1
2018,4900000540,101,00001,86.0,1,2000000077,1
2018,4900000541,101,00001,5897.0,1,2000000078,1
2018,4900000542,101,00001,5897.0,1,2000000078,1
2018,4900000543,101,00001,141.0,1,2000000079,1
2018,4900000544,101,00002,113.0,1,2000000079,1
2018,4900000545,101,00003,121.0,1,2000000079,1
2018,4900000546,101,00001,362.0,1,2000000080,1
2018,4900000547,101,00001,60.0,1,2000000081,1
2018,4900000548,101,00001,60.0,1,2000000081,1
2018,4900000549,101,00001,60.0,1,2000000081,1
2018,4900000550,101,00001,60.0,1,2000000081,1
2019,4900000551,101,00001,60.0,1,2000000081,1
2018,4900000552,101,00001,710.0,1,2000000082,1
2018,4900000553,101,00002,124.0,1,2000000082,1
2018,4900000554,101,00001,98.0,1,2000000083,1
2018,4900000555,101,00002,88.0,1,2000000083,1
2018,4900000556,101,00003,65.0,1,2000000083,1
2018,4900000557,101,00001,418.0,1,2000000084,1
2018,4900000558,101,00001,41.0,1,2000000085,1
2018,4900000559,101,00001,40.0,1,2000000086,1
2018,4900000560,101,00002,31.0,1,2000000086,1
2018,4900000561,101,00001,12834.0,1,2000000087,1
2018,4900000562,101,00001,34641.0,1,2000000089,1
2018,4900000563,101,00001,967.0,1,2000000090,1
2018,4900000564,101,00001,5629.0,1,2000000091,1
2018,4900000565,101,00001,152.0,1,2000000092,1
2018,4900000566,101,00001,5868.0,1,2000000093,1
2018,4900000567,101,00001,41.0,1,2000000094,1
2018,4900000568,101,00001,103.0,1,2000000095,1
2018,4900000569,101,00001,43.0,1,2000000096,1
2018,4900000570,101,00001,11353.0,1,2000000097,1
2018,4900000571,101,00001,74.0,1,2000000098,1
2018,4900000572,101,00002,102.0,1,2000000098,1
2018,4900000573,101,00003,167.0,1,2000000098,1
2018,4900000574,101,00001,46.0,1,2000000099,1
2018,4900000575,101,00001,7815013.0,1,2000000100,1
2018,4900000576,101,00001,7815013.0,1,2000000100,1
2018,4900000577,101,00001,7815013.0,1,2000000100,1
2018,4900000578,101,00001,7815013.0,1,2000000100,1
2018,4900000579,101,00001,7815013.0,1,2000000100,1
2018,4900000580,101,00001,7815013.0,1,2000000100,1
2018,4900000581,101,00001,7815013.0,1,2000000100,1
2018,4900000582,101,00001,7815013.0,1,2000000100,1
2018,4900000583,101,00001,7815013.0,1,2000000100,1
2018,4900000584,101,00001,7815013.0,1,2000000100,1
2018,4900000585,101,00001,7815013.0,1,2000000100,1
2018,4900000586,101,00001,7815013.0,1,2000000100,1
2018,4900000587,101,00001,7815013.0,1,2000000100,1
2018,4900000588,101,00001,7815013.0,1,2000000100,1
2018,4900000589,101,00001,7815013.0,1,2000000100,1
2018,4900000590,101,00001,7815013.0,1,2000000100,1
2018,4900000591,101,00001,7815013.0,1,2000000100,1
2018,4900000592,101,00001,7815013.0,1,2000000100,1
2018,4900000593,101,00001,7815013.0,1,2000000100,1
2018,4900000594,101,00001,7815013.0,1,2000000100,1
2018,4900000595,101,00001,7815013.0,1,2000000100,1
2018,4900000596,101,00001,7815013.0,1,2000000100,1
2018,4900000597,101,00001,7815013.0,1,2000000100,1
2018,4900000598,101,00001,7815013.0,1,2000000100,1
2018,4900000599,101,00001,7815013.0,1,2000000100,1
2018,4900000600,101,00001,7815013.0,1,2000000100,1
2018,4900000601,101,00001,7815013.0,1,2000000100,1
2018,4900000602,101,00001,7815013.0,1,2000000100,1
2018,4900000603,101,00001,7815013.0,1,2000000100,1
2018,4900000604,101,00001,7815013.0,1,2000000100,1
2018,4900000605,101,00001,7815013.0,1,2000000100,1
2018,4900000606,101,00001,7815013.0,1,2000000100,1
2018,4900000607,101,00001,7815013.0,1,2000000100,1
2018,4900000608,101,00001,7815013.0,1,2000000100,1
2018,4900000609,101,00001,7815013.0,1,2000000100,1
2018,4900000610,101,00001,7815013.0,1,2000000100,1
2018,4900000611,101,00001,7815013.0,1,2000000100,1
2018,4900000612,101,00001,7815013.0,1,2000000100,1
2018,4900000613,101,00001,7815013.0,1,2000000100,1
2018,4900000614,101,00001,7815013.0,1,2000000100,1
2018,4900000615,101,00001,7815013.0,1,2000000100,1
2018,4900000616,101,00001,7815013.0,1,2000000100,1
2018,4900000617,101,00001,7815013.0,1,2000000100,1
2018,4900000618,101,00001,7815013.0,1,2000000100,1
2018,4900000619,101,00001,7815013.0,1,2000000100,1
2018,4900000620,101,00001,7815013.0,1,2000000100,1
2018,4900000621,101,00001,7815013.0,1,2000000100,1
2018,4900000622,101,00001,7815013.0,1,2000000100,1
2018,4900000623,101,00001,7815013.0,1,2000000100,1
2018,4900000624,101,00001,7815013.0,1,2000000100,1
2018,4900000625,101,00001,7815013.0,1,2000000100,1
2018,4900000626,101,00001,7815013.0,1,2000000100,1
2018,4900000627,101,00001,7815013.0,1,2000000100,1
2018,4900000628,101,00001,7815013.0,1,2000000100,1
2018,4900000629,101,00001,7815013.0,1,2000000100,1
2018,4900000630,101,00001,7815013.0,1,2000000100,1
2018,4900000631,101,00001,7815013.0,1,2000000100,1
2018,4900000632,101,00001,7815013.0,1,2000000100,1
2018,4900000633,101,00001,7815013.0,1,2000000100,1
2018,4900000634,101,00001,7815013.0,1,2000000100,1
2018,4900000635,101,00001,7815013.0,1,2000000100,1
2018,4900000636,101,00001,7815013.0,1,2000000100,1
2018,4900000637,101,00001,7815013.0,1,2000000100,1
2018,4900000638,101,00001,7815013.0,1,2000000100,1
2018,4900000639,101,00001,7815013.0,1,2000000100,1
2018,4900000640,101,00001,7815013.0,1,2000000100,1
2018,4900000641,101,00001,7815013.0,1,2000000100,1
2018,4900000642,101,00001,7815013.0,1,2000000100,1
2018,4900000643,101,00001,7815013.0,1,2000000100,1
2018,4900000644,101,00001,7815013.0,1,2000000100,1
2018,4900000645,101,00001,7815013.0,1,2000000100,1
2018,4900000646,101,00001,7815013.0,1,2000000100,1
2018,4900000647,101,00001,7815013.0,1,2000000100,1
2018,4900000648,101,00001,7815013.0,1,2000000100,1
2018,4900000649,101,00001,7815013.0,1,2000000100,1
2018,4900000650,101,00001,7815013.0,1,2000000100,1
2018,4900000651,101,00001,7815013.0,1,2000000100,1
2018,4900000652,101,00001,7815013.0,1,2000000100,1
2018,4900000653,101,00001,7815013.0,1,2000000100,1
2018,4900000654,101,00001,7815013.0,1,2000000100,1
2018,4900000655,101,00001,7815013.0,1,2000000100,1
2018,4900000656,101,00001,7815013.0,1,2000000100,1
2018,4900000657,101,00001,7815013.0,1,2000000100,1
2018,4900000658,101,00001,7815013.0,1,2000000100,1
2018,4900000659,101,00001,7815013.0,1,2000000100,1
2018,4900000660,101,00001,7815013.0,1,2000000100,1
2018,4900000661,101,00001,7815013.0,1,2000000100,1
2018,4900000662,101,00001,7815013.0,1,2000000100,1
2018,4900000663,101,00001,7815013.0,1,2000000100,1
2018,4900000664,101,00001,7815013.0,1,2000000100,1
2018,4900000665,101,00001,7815013.0,1,2000000100,1
2018,4900000666,101,00001,7815013.0,1,2000000100,1
2018,4900000667,101,00001,7815013.0,1,2000000100,1
2018,4900000668,101,00001,7815013.0,1,2000000100,1
2018,4900000669,101,00001,7815013.0,1,2000000100,1
2018,4900000670,101,00001,7815013.0,1,2000000100,1
2018,4900000671,101,00001,7815013.0,1,2000000100,1
2018,4900000672,101,00001,7815013.0,1,2000000100,1
2018,4900000673,101,00001,7815013.0,1,2000000100,1
2018,4900000674,101,00001,7815013.0,1,2000000100,1
2018,4900000675,101,00001,7815013.0,1,2000000100,1
2018,4900000676,101,00001,7815013.0,1,2000000100,1
2018,4900000677,101,00001,7815013.0,1,2000000100,1
2018,4900000678,101,00001,7815013.0,1,2000000100,1
2018,4900000679,101,00001,7815013.0,1,2000000100,1
2018,4900000680,101,00001,7815013.0,1,2000000100,1
2018,4900000681,101,00001,7815013.0,1,2000000100,1
2018,4900000682,101,00001,7815013.0,1,2000000100,1
2018,4900000683,101,00001,7815013.0,1,2000000100,1
2018,4900000684,101,00001,7815013.0,1,2000000100,1
2018,4900000685,101,00001,7815013.0,1,2000000100,1
2018,4900000686,101,00001,7815013.0,1,2000000100,1
2018,4900000687,101,00001,7815013.0,1,2000000100,1
2018,4900000688,101,00001,7815013.0,1,2000000100,1
2018,4900000689,101,00001,7815013.0,1,2000000100,1
2018,4900000690,101,00001,7815013.0,1,2000000100,1
2018,4900000691,101,00001,7815013.0,1,2000000100,1
2018,4900000692,101,00001,19875.0,1,2000000101,1
2018,4900000693,101,00001,19875.0,1,2000000101,1
2018,4900000694,101,00001,132664.0,1,2000000102,1
2018,4900000695,101,00001,132664.0,1,2000000102,1
2018,4900000696,101,00001,132664.0,1,2000000102,1
2018,4900000697,101,00001,132664.0,1,2000000102,1
2018,4900000698,101,00001,293.0,1,2000000103,1
2018,4900000699,101,00001,226.0,1,2000000104,1
2018,4900000700,101,00001,53065.0,1,2000000106,1
2018,4900000701,101,00001,1160.0,1,2000000107,1
2018,4900000702,101,00001,12470.0,1,2000000108,1
2018,4900000703,101,00001,34145.0,1,2000000109,1
2018,4900000704,101,00001,632.0,1,2000000110,1
2018,4900000705,101,00001,24972.0,1,2000000111,1
2018,4900000706,101,00001,82.0,1,2000000112,1
2018,4900000707,101,00001,242.0,1,2000000113,1
2018,4900000708,101,00001,78912.0,1,2000000114,1
2018,4900000709,101,00001,78912.0,1,2000000114,1
2018,4900000710,101,00001,78912.0,1,2000000114,1
2018,4900000711,101,00001,78912.0,1,2000000114,1
2018,4900000712,101,00001,78912.0,1,2000000114,1
2018,4900000713,101,00001,2159297.0,1,2000000115,1
2018,4900000714,101,00001,2159297.0,1,2000000115,1
2018,4900000715,101,00001,2159297.0,1,2000000115,1
2018,4900000716,101,00001,108.0,1,2000000116,1
2018,4900000717,101,00001,11.0,1,2000000117,1
2018,4900000718,101,00002,32.0,1,2000000117,1
2018,4900000719,101,00003,13.0,1,2000000117,1
2018,4900000720,101,00004,9.0,1,2000000117,1
2018,4900000721,101,00005,9.0,1,2000000117,1
2018,4900000722,101,00006,24.0,1,2000000117,1
2018,4900000723,101,00001,30.0,1,2000000118,1
2018,4900000724,101,00001,54319.0,1,2000000120,1
2018,4900000725,101,00001,54319.0,1,2000000120,1
2018,4900000726,101,00001,43.0,1,2000000121,1
2018,4900000727,101,00002,33.0,1,2000000121,1
2018,4900000728,101,00003,31.0,1,2000000121,1
2018,4900000729,101,00004,15.0,1,2000000121,1
2018,4900000730,101,00005,18.0,1,2000000121,1
2018,4900000731,101,00006,47.0,1,2000000121,1
2018,4900000732,101,00007,30.0,1,2000000121,1
2018,4900000733,101,00008,30.0,1,2000000121,1
2018,4900000734,101,00009,24.0,1,2000000121,1
2018,4900000735,101,00010,24.0,1,2000000121,1
2018,4900000736,101,00011,24.0,1,2000000121,1
2018,4900000737,101,00001,52537.0,1,2000000122,1
2018,4900000738,101,00001,52537.0,1,2000000122,1
2018,4900000739,101,00001,52537.0,1,2000000122,1
2018,4900000740,101,00001,379.0,1,2000000123,1
2018,4900000741,101,00002,66.0,1,2000000123,1
2018,4900000742,101,00003,142.0,1,2000000123,1
2018,4900000743,101,00004,142.0,1,2000000123,1
2018,4900000744,101,00005,34.0,1,2000000123,1
2018,4900000745,101,00001,107.0,1,2000000124,1
2018,4900000746,101,00002,247.0,1,2000000124,1
2018,4900000747,101,00001,98.0,1,2000000125,1
2018,4900000748,101,00002,14.0,1,2000000125,1
2018,4900000749,101,00001,185.0,1,2000000126,1
2018,4900000750,101,00002,1039.0,1,2000000126,1
2018,4900000751,101,00003,283.0,1,2000000126,1
2018,4900000752,101,00001,86.0,1,2000000127,1
2018,4900000753,101,00001,13163.0,1,2000000128,1
2018,4900000754,101,00001,12384.0,1,2000000129,1
2018,4900000755,101,00001,44.0,1,2000000130,1
2018,4900000756,101,00002,80.0,1,2000000130,1
2018,4900000757,101,00001,85.0,1,2000000131,1
2018,4900000758,101,00001,85.0,1,2000000131,1
2018,4900000759,101,00002,30.0,1,2000000131,1
2018,4900000760,101,00001,285.0,1,2000000132,1
2018,4900000761,101,00001,320.0,1,2000000133,1
2018,4900000762,101,00001,29.0,1,2000000134,1
2018,4900000763,101,00001,810.0,1,2000000135,1
2018,4900000764,101,00002,181.0,1,2000000135,1
2018,4900000765,101,00001,4763.0,1,2000000136,1
2018,4900000766,101,00001,46.0,1,2000000137,1
2018,4900000767,101,00001,3058.0,1,2000000138,1
2018,4900000768,101,00001,282.0,1,2000000139,1
2018,4900000769,101,00001,1108.0,1,2000000140,1
2018,4900000770,101,00001,62.0,1,2000000141,1
2018,4900000771,101,00002,76.0,1,2000000141,1
2018,4900000772,101,00003,33.0,1,2000000141,1
2018,4900000773,101,00001,37.0,1,2000000142,1
2018,4900000774,101,00002,40.0,1,2000000142,1
2018,4900000775,101,00003,25.0,1,2000000142,1
2018,4900000776,101,00001,5196.0,1,2000000143,1
2018,4900000777,101,00001,20.0,1,2000000144,1
2018,4900000778,101,00002,526.0,1,2000000144,1
2018,4900000779,101,00001,62.0,1,2000000145,1
2018,4900000780,101,00001,423.0,1,2000000146,1
2018,4900000781,101,00001,67.0,1,2000000147,1
2018,4900000782,101,00001,24.0,1,2000000148,1
2018,4900000783,101,00001,561.0,1,2000000149,1
2018,4900000784,101,00001,82.0,1,2000000150,1
2018,4900000785,101,00002,82.0,1,2000000150,1
2018,4900000786,101,00003,56.0,1,2000000150,1
2018,4900000787,101,00004,56.0,1,2000000150,1
2018,4900000788,101,00005,23.0,1,2000000150,1
2018,4900000789,101,00006,49.0,1,2000000150,1
2018,4900000790,101,00007,19.0,1,2000000150,1
2018,4900000791,101,00008,31.0,1,2000000150,1
2018,4900000792,101,00009,24.0,1,2000000150,1
2018,4900000793,101,00001,3117.0,1,2000000151,1
2018,4900000794,101,00001,199.0,1,2000000152,1
2018,4900000795,101,00002,55.0,1,2000000152,1
2018,4900000796,101,00003,69.0,1,2000000152,1
2018,4900000797,101,00004,12.0,1,2000000152,1
2018,4900000798,101,00001,189.0,1,2000000153,1
2018,4900000799,101,00002,50.0,1,2000000153,1
2018,4900000800,101,00003,19.0,1,2000000153,1
2018,4900000801,101,00004,19.0,1,2000000153,1
2018,4900000802,101,00005,19.0,1,2000000153,1
2018,4900000803,101,00006,19.0,1,2000000153,1
2018,4900000804,101,00007,12.0,1,2000000153,1
2018,4900000805,101,00008,12.0,1,2000000153,1
2018,4900000806,101,00009,40.0,1,2000000153,1
2018,4900000807,101,00010,40.0,1,2000000153,1
2018,4900000808,101,00001,3109.0,1,2000000154,1
2018,4900000809,101,00001,15.0,1,2000000155,1
2018,4900000810,101,00001,389.0,1,2000000156,1
2018,4900000811,101,00001,987.0,1,2000000157,1
2018,4900000812,101,00001,987.0,1,2000000157,1
2018,4900000813,101,00002,987.0,1,2000000157,1
2018,4900000814,101,00002,987.0,1,2000000157,1
2018,4900000815,101,00003,997.0,1,2000000157,1
2018,4900000816,101,00003,997.0,1,2000000157,1
2018,4900000817,101,00004,997.0,1,2000000157,1
2018,4900000818,101,00004,997.0,1,2000000157,1
2018,4900000819,101,00001,2039.0,1,2000000158,1
2018,4900000820,101,00001,147.0,1,2000000159,1
2018,4900000821,101,00001,30.0,1,2000000160,1
2018,4900000822,101,00002,54.0,1,2000000160,1
2018,4900000823,101,00001,4018.0,1,2000000161,1
2018,4900000824,101,00001,39.0,1,2000000162,1
2018,4900000825,101,00002,30.0,1,2000000162,1
2018,4900000826,101,00001,905.0,1,2000000163,1
2018,4900000827,101,00001,1441.0,1,2000000164,1
2018,4900000828,101,00001,26.0,1,2000000165,1
2018,4900000829,101,00001,675.0,1,2000000166,1
2018,4900000830,101,00001,41.0,1,2000000167,1
2018,4900000831,101,00002,56.0,1,2000000167,1
2018,4900000832,101,00003,101.0,1,2000000167,1
2018,4900000833,101,00001,166.0,1,2000000168,1
2018,4900000834,101,00002,29.0,1,2000000168,1
2018,4900000835,101,00001,44.0,1,2000000169,1
2018,4900000836,101,00002,260.0,1,2000000169,1
2018,4900000837,101,00003,27.0,1,2000000169,1
2018,4900000838,101,00001,746.0,1,2000000170,1
2018,4900000839,101,00001,24240.0,1,2000000171,1
2018,4900000840,101,00001,111.0,1,2000000172,1
2018,4900000841,101,00002,249.0,1,2000000172,1
2018,4900000842,101,00001,19.0,1,2000000173,1
2018,4900000843,101,00002,5.0,1,2000000173,1
2018,4900000844,101,00003,2.0,1,2000000173,1
2018,4900000845,101,00004,10.0,1,2000000173,1
2018,4900000846,101,00003,107.0,1,2000000174,1
2018,4900000847,101,00004,187.0,1,2000000174,1
2018,4900000848,101,00005,107.0,1,2000000174,1
2018,4900000849,101,00006,187.0,1,2000000174,1
2018,4900000850,101,00001,207.0,1,2000000175,1
2018,4900000851,101,00002,201.0,1,2000000175,1
2018,4900000852,101,00001,389.0,1,2000000176,1
2018,4900000853,101,00001,644.0,1,2000000177,1
2018,4900000854,101,00002,25.0,1,2000000177,1
2018,4900000855,101,00001,753.0,1,2000000178,1
2018,4900000856,101,00002,63.0,1,2000000178,1
2018,4900000857,101,00003,376.0,1,2000000178,1
2018,4900000858,101,00001,82.0,1,2000000179,1
2018,4900000859,101,00001,137.0,1,2000000180,1
2018,4900000860,101,00002,88.0,1,2000000180,1
2018,4900000861,101,00003,45.0,1,2000000180,1
2018,4900000862,101,00001,214.0,1,2000000181,1
2018,4900000863,101,00001,165085.0,1,2000000182,1
2018,4900000864,101,00001,320.0,1,2000000184,1
2018,4900000865,101,00001,122.0,1,2000000185,1
2018,4900000866,101,00001,24248.0,1,2000000186,1
2018,4900000867,101,00001,24248.0,1,2000000186,1
2018,4900000868,101,00001,24248.0,1,2000000186,1
2018,4900000869,101,00001,24248.0,1,2000000186,1
2018,4900000870,101,00001,24248.0,1,2000000186,1
2018,4900000871,101,00001,24248.0,1,2000000186,1
2018,4900000872,101,00001,24248.0,1,2000000186,1
2018,4900000873,101,00001,41.0,1,2000000187,1
2018,4900000874,101,00001,10115.0,1,2000000188,1
2018,4900000875,101,00001,226.0,1,2000000189,1
2018,4900000876,101,00001,183.0,1,2000000190,1
2018,4900000877,101,00001,896.0,1,2000000191,1
2018,4900000878,101,00001,233.0,1,2000000192,1
2018,4900000879,101,00001,13847.0,1,2000000193,1
2018,4900000880,101,00001,267.0,1,2000000194,1
2018,4900000881,101,00001,155.0,1,2000000195,1
2018,4900000882,101,00001,33.0,1,2000000196,1
2018,4900000883,101,00001,78.0,1,2000000197,1
2018,4900000884,101,00002,303.0,1,2000000197,1
