UDATE,OBJECTCLAS,UTIME,CHANGENR,OBJECTID,USERNAME
20180119,EINKBELEG,082100,0000000781,2000000054,batch_00
20180119,EINKBELEG,092100,0000000782,2000000054,batch_00
20180119,EINKBELEG,092100,0000000783,2000000054,batch_00
20180119,EINKBELEG,092100,0000000784,2000000054,batch_00
20180119,EINKBELEG,092100,0000000785,2000000054,batch_00
20180119,EINKBELEG,092100,0000000786,2000000054,batch_00
20180119,EINKBELEG,092100,0000000787,2000000054,batch_00
20180119,EINKBELEG,092100,0000000788,2000000054,user_000
20180124,EINKBELEG,154400,0000000789,2000000054,user_006
20180119,EINKBELEG,104800,0000000790,2000000055,batch_00
20180119,EINKBELEG,114800,0000000791,2000000055,batch_00
20180119,EINKBELEG,114800,0000000792,2000000055,batch_00
20180119,EINKBELEG,114800,0000000793,2000000055,batch_00
20180119,EINKBELEG,114800,0000000794,2000000055,batch_00
20180119,EINKBELEG,114800,0000000795,2000000055,batch_00
20180119,EINKBELEG,114800,0000000796,2000000055,user_000
20180119,EINKBELEG,114800,0000000797,2000000055,batch_00
20180706,EINKBELEG,121000,0000000798,2000000055,user_025
20180119,EINKBELEG,104800,0000000799,2000000056,batch_00
20180119,EINKBELEG,114800,0000000800,2000000056,batch_00
20180119,EINKBELEG,114800,0000000801,2000000056,batch_00
20180119,EINKBELEG,114800,0000000802,2000000056,batch_00
20180119,EINKBELEG,114800,0000000803,2000000056,batch_00
20180119,EINKBELEG,114800,0000000804,2000000056,batch_00
20180119,EINKBELEG,114800,0000000805,2000000056,batch_00
20180119,EINKBELEG,114800,0000000806,2000000056,user_000
20180706,EINKBELEG,121000,0000000807,2000000056,user_025
20180119,EINKBELEG,181500,0000000808,2000000057,batch_00
20180119,EINKBELEG,191500,0000000809,2000000057,batch_00
20180119,EINKBELEG,191500,0000000810,2000000057,batch_00
20180119,EINKBELEG,191500,0000000811,2000000057,batch_00
20180119,EINKBELEG,191500,0000000812,2000000057,batch_00
20180119,EINKBELEG,191500,0000000813,2000000057,batch_00
20180119,EINKBELEG,191500,0000000814,2000000057,batch_00
20180119,EINKBELEG,191500,0000000815,2000000057,user_000
20180706,EINKBELEG,121000,0000000816,2000000057,user_025
20180829,EINKBELEG,110000,0000000817,2000000057,user_010
20180829,EINKBELEG,130000,0000000818,2000000057,user_010
20180829,EINKBELEG,130000,0000000819,2000000057,user_010
20180829,EINKBELEG,130000,0000000820,2000000057,user_010
20180920,EINKBELEG,092100,0000000821,2000000057,batch_00
20180920,EINKBELEG,092100,0000000822,2000000057,batch_00
20180920,EINKBELEG,092100,0000000823,2000000057,batch_00
20180920,EINKBELEG,092100,0000000824,2000000057,user_000
20180119,EINKBELEG,181600,0000000825,2000000058,batch_00
20180119,EINKBELEG,191600,0000000826,2000000058,batch_00
20180119,EINKBELEG,191600,0000000827,2000000058,batch_00
20180119,EINKBELEG,191600,0000000828,2000000058,batch_00
20180119,EINKBELEG,191600,0000000829,2000000058,batch_00
20180119,EINKBELEG,191600,0000000830,2000000058,batch_00
20180119,EINKBELEG,191600,0000000831,2000000058,user_000
20180119,EINKBELEG,191600,0000000832,2000000058,batch_00
20180706,EINKBELEG,121000,0000000833,2000000058,user_025
20180711,EINKBELEG,072500,0000000834,2000000058,user_016
20180711,EINKBELEG,092500,0000000835,2000000058,user_016
20180711,EINKBELEG,092500,0000000836,2000000058,user_016
20180711,EINKBELEG,092500,0000000837,2000000058,user_016
20180712,EINKBELEG,064100,0000000838,2000000058,batch_00
20180712,EINKBELEG,064100,0000000839,2000000058,batch_00
20180712,EINKBELEG,064100,0000000840,2000000058,batch_00
20180712,EINKBELEG,064100,0000000841,2000000058,user_000
20180920,EINKBELEG,034100,0000000842,2000000058,user_010
20180920,EINKBELEG,054100,0000000843,2000000058,user_010
20180920,EINKBELEG,054100,0000000844,2000000058,user_010
20180920,EINKBELEG,054100,0000000845,2000000058,user_010
20180920,EINKBELEG,092100,0000000846,2000000058,batch_00
20180920,EINKBELEG,092200,0000000847,2000000058,batch_00
20180920,EINKBELEG,092200,0000000848,2000000058,batch_00
20180920,EINKBELEG,092200,0000000849,2000000058,user_000
20180119,EINKBELEG,181400,0000000850,2000000059,batch_00
20180119,EINKBELEG,191400,0000000851,2000000059,batch_00
20180119,EINKBELEG,191400,0000000852,2000000059,batch_00
20180119,EINKBELEG,191400,0000000853,2000000059,batch_00
20180119,EINKBELEG,191500,0000000854,2000000059,batch_00
20180119,EINKBELEG,191500,0000000855,2000000059,batch_00
20180119,EINKBELEG,191500,0000000856,2000000059,batch_00
20180119,EINKBELEG,191500,0000000857,2000000059,user_000
20180706,EINKBELEG,121000,0000000858,2000000059,user_025
20180920,EINKBELEG,033400,0000000859,2000000059,user_010
20180920,EINKBELEG,053400,0000000860,2000000059,user_010
20180920,EINKBELEG,053400,0000000861,2000000059,user_010
20180920,EINKBELEG,053400,0000000862,2000000059,user_010
20180920,EINKBELEG,092200,0000000863,2000000059,batch_00
20180920,EINKBELEG,092200,0000000864,2000000059,batch_00
20180920,EINKBELEG,092200,0000000865,2000000059,batch_00
20180920,EINKBELEG,092200,0000000866,2000000059,user_000
20180119,EINKBELEG,181500,0000000867,2000000060,batch_00
20180119,EINKBELEG,191500,0000000868,2000000060,batch_00
20180119,EINKBELEG,191500,0000000869,2000000060,batch_00
20180119,EINKBELEG,191500,0000000870,2000000060,batch_00
20180119,EINKBELEG,191500,0000000871,2000000060,batch_00
20180119,EINKBELEG,191500,0000000872,2000000060,batch_00
20180119,EINKBELEG,191500,0000000873,2000000060,batch_00
20180119,EINKBELEG,191500,0000000874,2000000060,user_000
20180706,EINKBELEG,121000,0000000875,2000000060,user_025
20180711,EINKBELEG,072800,0000000876,2000000060,user_016
20180711,EINKBELEG,092900,0000000877,2000000060,user_016
20180711,EINKBELEG,092900,0000000878,2000000060,user_016
20180711,EINKBELEG,092900,0000000879,2000000060,user_016
20180712,EINKBELEG,064100,0000000880,2000000060,batch_00
20180712,EINKBELEG,064100,0000000881,2000000060,batch_00
20180712,EINKBELEG,064100,0000000882,2000000060,batch_00
20180712,EINKBELEG,064100,0000000883,2000000060,user_000
20180920,EINKBELEG,034600,0000000884,2000000060,user_010
20180920,EINKBELEG,054600,0000000885,2000000060,user_010
20180920,EINKBELEG,054600,0000000886,2000000060,user_010
20180920,EINKBELEG,054600,0000000887,2000000060,user_010
20180920,EINKBELEG,092200,0000000888,2000000060,batch_00
20180920,EINKBELEG,092200,0000000889,2000000060,batch_00
20180920,EINKBELEG,092200,0000000890,2000000060,batch_00
20180920,EINKBELEG,092200,0000000891,2000000060,user_000
20180119,EINKBELEG,181500,0000000892,2000000061,batch_00
20180119,EINKBELEG,191500,0000000893,2000000061,batch_00
20180119,EINKBELEG,191500,0000000894,2000000061,batch_00
20180119,EINKBELEG,191500,0000000895,2000000061,batch_00
20180119,EINKBELEG,191500,0000000896,2000000061,batch_00
20180119,EINKBELEG,191500,0000000897,2000000061,batch_00
20180119,EINKBELEG,191500,0000000898,2000000061,batch_00
20180119,EINKBELEG,191500,0000000899,2000000061,user_000
20180706,EINKBELEG,121000,0000000900,2000000061,user_025
20180920,EINKBELEG,032300,0000000901,2000000061,user_010
20180920,EINKBELEG,052400,0000000902,2000000061,user_010
20180920,EINKBELEG,052400,0000000903,2000000061,user_010
20180920,EINKBELEG,052400,0000000904,2000000061,user_010
20180920,EINKBELEG,092200,0000000905,2000000061,batch_00
20180920,EINKBELEG,092200,0000000906,2000000061,batch_00
20180920,EINKBELEG,092200,0000000907,2000000061,batch_00
20180920,EINKBELEG,092200,0000000908,2000000061,user_000
20180119,EINKBELEG,181500,0000000909,2000000062,batch_00
20180119,EINKBELEG,191500,0000000910,2000000062,batch_00
20180119,EINKBELEG,191500,0000000911,2000000062,batch_00
20180119,EINKBELEG,191500,0000000912,2000000062,batch_00
20180119,EINKBELEG,191600,0000000913,2000000062,batch_00
20180119,EINKBELEG,191600,0000000914,2000000062,batch_00
20180119,EINKBELEG,191600,0000000915,2000000062,user_000
20180119,EINKBELEG,191600,0000000916,2000000062,batch_00
20180706,EINKBELEG,121000,0000000917,2000000062,user_025
20180119,EINKBELEG,181600,0000000918,2000000063,batch_00
20180119,EINKBELEG,191600,0000000919,2000000063,batch_00
20180119,EINKBELEG,191600,0000000920,2000000063,batch_00
20180119,EINKBELEG,191600,0000000921,2000000063,batch_00
20180119,EINKBELEG,191600,0000000922,2000000063,batch_00
20180119,EINKBELEG,191600,0000000923,2000000063,batch_00
20180119,EINKBELEG,191600,0000000924,2000000063,user_000
20180119,EINKBELEG,191600,0000000925,2000000063,batch_00
20180706,EINKBELEG,121000,0000000926,2000000063,user_025
20180119,EINKBELEG,181600,0000000927,2000000064,batch_00
20180119,EINKBELEG,191600,0000000928,2000000064,batch_00
20180119,EINKBELEG,191600,0000000929,2000000064,batch_00
20180119,EINKBELEG,191600,0000000930,2000000064,batch_00
20180119,EINKBELEG,191600,0000000931,2000000064,batch_00
20180119,EINKBELEG,191600,0000000932,2000000064,batch_00
20180119,EINKBELEG,191600,0000000933,2000000064,batch_00
20180119,EINKBELEG,191600,0000000934,2000000064,user_000
20180706,EINKBELEG,121000,0000000935,2000000064,user_025
20180731,EINKBELEG,102900,0000000936,2000000064,user_014
20180731,EINKBELEG,122900,0000000937,2000000064,user_014
20180731,EINKBELEG,122900,0000000938,2000000064,user_014
20180731,EINKBELEG,122900,0000000939,2000000064,user_014
20180731,EINKBELEG,144000,0000000940,2000000064,batch_00
20180731,EINKBELEG,144000,0000000941,2000000064,batch_00
20180731,EINKBELEG,144000,0000000942,2000000064,batch_00
20180731,EINKBELEG,144000,0000000943,2000000064,user_000
20180920,EINKBELEG,035000,0000000944,2000000064,user_010
20180920,EINKBELEG,055000,0000000945,2000000064,user_010
20180920,EINKBELEG,055000,0000000946,2000000064,user_010
20180920,EINKBELEG,055000,0000000947,2000000064,user_010
20180920,EINKBELEG,092200,0000000948,2000000064,batch_00
20180920,EINKBELEG,092200,0000000949,2000000064,batch_00
20180920,EINKBELEG,092200,0000000950,2000000064,batch_00
20180920,EINKBELEG,092200,0000000951,2000000064,user_000
20180119,EINKBELEG,181700,0000000952,2000000065,batch_00
20180119,EINKBELEG,191700,0000000953,2000000065,batch_00
20180119,EINKBELEG,191700,0000000954,2000000065,batch_00
20180119,EINKBELEG,191700,0000000955,2000000065,batch_00
20180119,EINKBELEG,191700,0000000956,2000000065,batch_00
20180119,EINKBELEG,191700,0000000957,2000000065,batch_00
20180119,EINKBELEG,191700,0000000958,2000000065,batch_00
20180119,EINKBELEG,191700,0000000959,2000000065,user_000
20180706,EINKBELEG,121000,0000000960,2000000065,user_025
20180920,EINKBELEG,033200,0000000961,2000000065,user_010
20180920,EINKBELEG,053200,0000000962,2000000065,user_010
20180920,EINKBELEG,053200,0000000963,2000000065,user_010
20180920,EINKBELEG,053200,0000000964,2000000065,user_010
20180920,EINKBELEG,092200,0000000965,2000000065,batch_00
20180920,EINKBELEG,092200,0000000966,2000000065,batch_00
20180920,EINKBELEG,092200,0000000967,2000000065,batch_00
20180920,EINKBELEG,092200,0000000968,2000000065,user_000
20180119,EINKBELEG,181700,0000000969,2000000066,batch_00
20180119,EINKBELEG,191700,0000000970,2000000066,batch_00
20180119,EINKBELEG,191700,0000000971,2000000066,batch_00
20180119,EINKBELEG,191700,0000000972,2000000066,batch_00
20180119,EINKBELEG,191700,0000000973,2000000066,batch_00
20180119,EINKBELEG,191700,0000000974,2000000066,batch_00
20180119,EINKBELEG,191700,0000000975,2000000066,batch_00
20180119,EINKBELEG,191700,0000000976,2000000066,user_000
20180706,EINKBELEG,121000,0000000977,2000000066,user_025
20180920,EINKBELEG,033000,0000000978,2000000066,user_010
20180920,EINKBELEG,053000,0000000979,2000000066,user_010
20180920,EINKBELEG,053000,0000000980,2000000066,user_010
20180920,EINKBELEG,053000,0000000981,2000000066,user_010
20180920,EINKBELEG,092300,0000000982,2000000066,batch_00
20180920,EINKBELEG,092300,0000000983,2000000066,batch_00
20180920,EINKBELEG,092300,0000000984,2000000066,batch_00
20180920,EINKBELEG,092300,0000000985,2000000066,user_000
20180119,EINKBELEG,181700,0000000986,2000000067,batch_00
20180119,EINKBELEG,191700,0000000987,2000000067,batch_00
20180119,EINKBELEG,191700,0000000988,2000000067,batch_00
20180119,EINKBELEG,191700,0000000989,2000000067,batch_00
20180119,EINKBELEG,191700,0000000990,2000000067,batch_00
20180119,EINKBELEG,191700,0000000991,2000000067,batch_00
20180119,EINKBELEG,191700,0000000992,2000000067,batch_00
20180119,EINKBELEG,191700,0000000993,2000000067,user_000
20180706,EINKBELEG,121000,0000000994,2000000067,user_025
20180119,EINKBELEG,181600,0000000995,2000000068,batch_00
20180119,EINKBELEG,191600,0000000996,2000000068,batch_00
20180119,EINKBELEG,191600,0000000997,2000000068,batch_00
20180119,EINKBELEG,191600,0000000998,2000000068,batch_00
20180119,EINKBELEG,191600,0000000999,2000000068,batch_00
20180119,EINKBELEG,191600,0000001000,2000000068,batch_00
20180119,EINKBELEG,191600,0000001001,2000000068,batch_00
20180119,EINKBELEG,191600,0000001002,2000000068,user_000
20180706,EINKBELEG,121000,0000001003,2000000068,user_025
20180711,EINKBELEG,072600,0000001004,2000000068,user_016
20180711,EINKBELEG,092700,0000001005,2000000068,user_016
20180711,EINKBELEG,092700,0000001006,2000000068,user_016
20180711,EINKBELEG,092700,0000001007,2000000068,user_016
20180712,EINKBELEG,064200,0000001008,2000000068,batch_00
20180712,EINKBELEG,064200,0000001009,2000000068,batch_00
20180712,EINKBELEG,064200,0000001010,2000000068,batch_00
20180712,EINKBELEG,064200,0000001011,2000000068,user_000
20180920,EINKBELEG,033600,0000001012,2000000068,user_010
20180920,EINKBELEG,053700,0000001013,2000000068,user_010
20180920,EINKBELEG,053700,0000001014,2000000068,user_010
20180920,EINKBELEG,053700,0000001015,2000000068,user_010
20180920,EINKBELEG,092100,0000001016,2000000068,batch_00
20180920,EINKBELEG,092100,0000001017,2000000068,batch_00
20180920,EINKBELEG,092100,0000001018,2000000068,batch_00
20180920,EINKBELEG,092100,0000001019,2000000068,user_000
20180119,EINKBELEG,181600,0000001020,2000000069,batch_00
20180119,EINKBELEG,191600,0000001021,2000000069,batch_00
20180119,EINKBELEG,191600,0000001022,2000000069,batch_00
20180119,EINKBELEG,191600,0000001023,2000000069,batch_00
20180119,EINKBELEG,191600,0000001024,2000000069,batch_00
20180119,EINKBELEG,191600,0000001025,2000000069,batch_00
20180119,EINKBELEG,191600,0000001026,2000000069,user_000
20180119,EINKBELEG,191600,0000001027,2000000069,batch_00
20180706,EINKBELEG,121000,0000001028,2000000069,user_025
20180711,EINKBELEG,072400,0000001029,2000000069,user_016
20180711,EINKBELEG,092400,0000001030,2000000069,user_016
20180711,EINKBELEG,092400,0000001031,2000000069,user_016
20180711,EINKBELEG,092400,0000001032,2000000069,user_016
20180712,EINKBELEG,064100,0000001033,2000000069,batch_00
20180712,EINKBELEG,064100,0000001034,2000000069,batch_00
20180712,EINKBELEG,064100,0000001035,2000000069,batch_00
20180712,EINKBELEG,064100,0000001036,2000000069,user_000
20180731,EINKBELEG,103100,0000001037,2000000069,user_010
20180731,EINKBELEG,123100,0000001038,2000000069,user_010
20180731,EINKBELEG,123100,0000001039,2000000069,user_010
20180731,EINKBELEG,123100,0000001040,2000000069,user_010
20180731,EINKBELEG,143900,0000001041,2000000069,batch_00
20180731,EINKBELEG,143900,0000001042,2000000069,batch_00
20180731,EINKBELEG,143900,0000001043,2000000069,batch_00
20180731,EINKBELEG,144000,0000001044,2000000069,user_000
20180920,EINKBELEG,034400,0000001045,2000000069,user_010
20180920,EINKBELEG,054400,0000001046,2000000069,user_010
20180920,EINKBELEG,054400,0000001047,2000000069,user_010
20180920,EINKBELEG,054400,0000001048,2000000069,user_010
20180920,EINKBELEG,092100,0000001049,2000000069,batch_00
20180920,EINKBELEG,092100,0000001050,2000000069,batch_00
20180920,EINKBELEG,092100,0000001051,2000000069,batch_00
20180920,EINKBELEG,092100,0000001052,2000000069,user_000
20180119,EINKBELEG,181600,0000001053,2000000070,batch_00
20180119,EINKBELEG,191700,0000001054,2000000070,batch_00
20180119,EINKBELEG,191700,0000001055,2000000070,batch_00
20180119,EINKBELEG,191700,0000001056,2000000070,batch_00
20180119,EINKBELEG,191700,0000001057,2000000070,batch_00
20180119,EINKBELEG,191700,0000001058,2000000070,batch_00
20180119,EINKBELEG,191700,0000001059,2000000070,batch_00
20180119,EINKBELEG,191700,0000001060,2000000070,user_000
20180706,EINKBELEG,121000,0000001061,2000000070,user_025
20180731,EINKBELEG,112300,0000001062,2000000070,user_010
20180731,EINKBELEG,132300,0000001063,2000000070,user_010
20180731,EINKBELEG,132300,0000001064,2000000070,user_010
20180731,EINKBELEG,132300,0000001065,2000000070,user_010
20180731,EINKBELEG,144000,0000001066,2000000070,batch_00
20180731,EINKBELEG,144000,0000001067,2000000070,batch_00
20180731,EINKBELEG,144000,0000001068,2000000070,batch_00
20180731,EINKBELEG,144000,0000001069,2000000070,user_000
20180119,EINKBELEG,181700,0000001070,2000000071,batch_00
20180119,EINKBELEG,191700,0000001071,2000000071,batch_00
20180119,EINKBELEG,191700,0000001072,2000000071,batch_00
20180119,EINKBELEG,191700,0000001073,2000000071,batch_00
20180119,EINKBELEG,191700,0000001074,2000000071,batch_00
20180119,EINKBELEG,191700,0000001075,2000000071,batch_00
20180119,EINKBELEG,191700,0000001076,2000000071,batch_00
20180119,EINKBELEG,191700,0000001077,2000000071,user_000
20180202,EINKBELEG,225900,0000001078,2000000071,NONE
20180604,EINKBELEG,215900,0000001079,2000000071,NONE
20180703,EINKBELEG,075300,0000001080,2000000071,user_015
20180706,EINKBELEG,121000,0000001081,2000000071,user_025
20181105,EINKBELEG,113000,0000001082,2000000071,user_004
20180119,EINKBELEG,181700,0000001083,2000000072,batch_00
20180119,EINKBELEG,191700,0000001084,2000000072,batch_00
20180119,EINKBELEG,191700,0000001085,2000000072,batch_00
20180119,EINKBELEG,191700,0000001086,2000000072,batch_00
20180119,EINKBELEG,191700,0000001087,2000000072,batch_00
20180119,EINKBELEG,191700,0000001088,2000000072,batch_00
20180119,EINKBELEG,191700,0000001089,2000000072,batch_00
20180119,EINKBELEG,191700,0000001090,2000000072,user_000
20180706,EINKBELEG,121000,0000001091,2000000072,user_025
20180920,EINKBELEG,034800,0000001092,2000000072,user_010
20180920,EINKBELEG,054900,0000001093,2000000072,user_010
20180920,EINKBELEG,054900,0000001094,2000000072,user_010
20180920,EINKBELEG,054900,0000001095,2000000072,user_010
20180920,EINKBELEG,092200,0000001096,2000000072,batch_00
20180920,EINKBELEG,092200,0000001097,2000000072,batch_00
20180920,EINKBELEG,092200,0000001098,2000000072,batch_00
20180920,EINKBELEG,092200,0000001099,2000000072,user_000
20180122,EINKBELEG,063400,0000001100,2000000073,batch_00
20180122,EINKBELEG,073400,0000001101,2000000073,batch_00
20180122,EINKBELEG,073400,0000001102,2000000073,batch_00
20180122,EINKBELEG,073400,0000001103,2000000073,batch_00
20180122,EINKBELEG,073400,0000001104,2000000073,batch_00
20180122,EINKBELEG,073400,0000001105,2000000073,batch_00
20180122,EINKBELEG,073400,0000001106,2000000073,batch_00
20180122,EINKBELEG,073400,0000001107,2000000073,user_000
20180122,EINKBELEG,091400,0000001108,2000000074,batch_00
20180122,EINKBELEG,101400,0000001109,2000000074,batch_00
20180122,EINKBELEG,101400,0000001110,2000000074,batch_00
20180122,EINKBELEG,101400,0000001111,2000000074,batch_00
20180122,EINKBELEG,101400,0000001112,2000000074,batch_00
20180122,EINKBELEG,101400,0000001113,2000000074,batch_00
20180122,EINKBELEG,101400,0000001114,2000000074,batch_00
20180122,EINKBELEG,101400,0000001115,2000000074,user_000
20180122,EINKBELEG,091400,0000001116,2000000075,batch_00
20180122,EINKBELEG,101400,0000001117,2000000075,batch_00
20180122,EINKBELEG,101400,0000001118,2000000075,batch_00
20180122,EINKBELEG,101400,0000001119,2000000075,batch_00
20180122,EINKBELEG,101400,0000001120,2000000075,batch_00
20180122,EINKBELEG,101400,0000001121,2000000075,batch_00
20180122,EINKBELEG,101400,0000001122,2000000075,batch_00
20180122,EINKBELEG,101400,0000001123,2000000075,user_000
20180122,EINKBELEG,091400,0000001124,2000000076,batch_00
20180122,EINKBELEG,101400,0000001125,2000000076,batch_00
20180122,EINKBELEG,101400,0000001126,2000000076,batch_00
20180122,EINKBELEG,101400,0000001127,2000000076,batch_00
20180122,EINKBELEG,101400,0000001128,2000000076,batch_00
20180122,EINKBELEG,101400,0000001129,2000000076,batch_00
20180122,EINKBELEG,101400,0000001130,2000000076,batch_00
20180122,EINKBELEG,101400,0000001131,2000000076,user_000
20180122,EINKBELEG,091400,0000001132,2000000076,batch_00
20180122,EINKBELEG,101400,0000001133,2000000076,batch_00
20180122,EINKBELEG,101400,0000001134,2000000076,batch_00
20180122,EINKBELEG,101400,0000001135,2000000076,batch_00
20180122,EINKBELEG,101400,0000001136,2000000076,batch_00
20180122,EINKBELEG,101400,0000001137,2000000076,batch_00
20180122,EINKBELEG,101400,0000001138,2000000076,batch_00
20180122,EINKBELEG,101400,0000001139,2000000076,user_000
20180122,EINKBELEG,091400,0000001140,2000000076,batch_00
20180122,EINKBELEG,101400,0000001141,2000000076,batch_00
20180122,EINKBELEG,101400,0000001142,2000000076,batch_00
20180122,EINKBELEG,101400,0000001143,2000000076,batch_00
20180122,EINKBELEG,101400,0000001144,2000000076,batch_00
20180122,EINKBELEG,101400,0000001145,2000000076,batch_00
20180122,EINKBELEG,101400,0000001146,2000000076,batch_00
20180122,EINKBELEG,101400,0000001147,2000000076,user_000
20180122,EINKBELEG,091400,0000001148,2000000077,batch_00
20180122,EINKBELEG,101400,0000001149,2000000077,batch_00
20180122,EINKBELEG,101400,0000001150,2000000077,batch_00
20180122,EINKBELEG,101400,0000001151,2000000077,batch_00
20180122,EINKBELEG,101400,0000001152,2000000077,batch_00
20180122,EINKBELEG,101400,0000001153,2000000077,batch_00
20180122,EINKBELEG,101400,0000001154,2000000077,user_000
20180122,EINKBELEG,101400,0000001155,2000000077,batch_00
20180122,EINKBELEG,091400,0000001156,2000000077,batch_00
20180122,EINKBELEG,101400,0000001157,2000000077,batch_00
20180122,EINKBELEG,101400,0000001158,2000000077,batch_00
20180122,EINKBELEG,101400,0000001159,2000000077,batch_00
20180122,EINKBELEG,101400,0000001160,2000000077,batch_00
20180122,EINKBELEG,101400,0000001161,2000000077,batch_00
20180122,EINKBELEG,101400,0000001162,2000000077,user_000
20180122,EINKBELEG,101400,0000001163,2000000077,batch_00
20180122,EINKBELEG,095500,0000001164,2000000078,batch_00
20180122,EINKBELEG,105500,0000001165,2000000078,batch_00
20180122,EINKBELEG,105500,0000001166,2000000078,batch_00
20180122,EINKBELEG,105500,0000001167,2000000078,batch_00
20180122,EINKBELEG,105500,0000001168,2000000078,batch_00
20180122,EINKBELEG,105500,0000001169,2000000078,batch_00
20180122,EINKBELEG,105500,0000001170,2000000078,user_000
20180122,EINKBELEG,105500,0000001171,2000000078,batch_00
20180706,EINKBELEG,121000,0000001172,2000000078,user_025
20180123,EINKBELEG,113300,0000001173,2000000079,batch_00
20180123,EINKBELEG,123300,0000001174,2000000079,batch_00
20180123,EINKBELEG,123300,0000001175,2000000079,batch_00
20180123,EINKBELEG,123300,0000001176,2000000079,batch_00
20180123,EINKBELEG,123300,0000001177,2000000079,batch_00
20180123,EINKBELEG,123300,0000001178,2000000079,batch_00
20180123,EINKBELEG,123300,0000001179,2000000079,batch_00
20180123,EINKBELEG,123300,0000001180,2000000079,user_000
20180123,EINKBELEG,113300,0000001181,2000000079,batch_00
20180123,EINKBELEG,123300,0000001182,2000000079,batch_00
20180123,EINKBELEG,123300,0000001183,2000000079,batch_00
20180123,EINKBELEG,123300,0000001184,2000000079,batch_00
20180123,EINKBELEG,123300,0000001185,2000000079,batch_00
20180123,EINKBELEG,123300,0000001186,2000000079,batch_00
20180123,EINKBELEG,123300,0000001187,2000000079,batch_00
20180123,EINKBELEG,123300,0000001188,2000000079,user_000
20180123,EINKBELEG,113300,0000001189,2000000079,batch_00
20180123,EINKBELEG,123300,0000001190,2000000079,batch_00
20180123,EINKBELEG,123300,0000001191,2000000079,batch_00
20180123,EINKBELEG,123300,0000001192,2000000079,batch_00
20180123,EINKBELEG,123300,0000001193,2000000079,batch_00
20180123,EINKBELEG,123300,0000001194,2000000079,batch_00
20180123,EINKBELEG,123300,0000001195,2000000079,batch_00
20180123,EINKBELEG,123300,0000001196,2000000079,user_000
20180123,EINKBELEG,132400,0000001197,2000000080,batch_00
20180123,EINKBELEG,142400,0000001198,2000000080,batch_00
20180123,EINKBELEG,142400,0000001199,2000000080,batch_00
20180123,EINKBELEG,142400,0000001200,2000000080,batch_00
20180123,EINKBELEG,142400,0000001201,2000000080,batch_00
20180123,EINKBELEG,142400,0000001202,2000000080,batch_00
20180123,EINKBELEG,142400,0000001203,2000000080,batch_00
20180123,EINKBELEG,142400,0000001204,2000000080,user_000
20180123,EINKBELEG,132400,0000001205,2000000080,batch_00
20180123,EINKBELEG,142400,0000001206,2000000080,batch_00
20180123,EINKBELEG,142400,0000001207,2000000080,batch_00
20180123,EINKBELEG,142400,0000001208,2000000080,batch_00
20180123,EINKBELEG,142400,0000001209,2000000080,batch_00
20180123,EINKBELEG,142400,0000001210,2000000080,batch_00
20180123,EINKBELEG,142400,0000001211,2000000080,batch_00
20180123,EINKBELEG,142400,0000001212,2000000080,user_000
20180123,EINKBELEG,134900,0000001213,2000000081,batch_00
20180123,EINKBELEG,144900,0000001214,2000000081,batch_00
20180123,EINKBELEG,144900,0000001215,2000000081,batch_00
20180123,EINKBELEG,144900,0000001216,2000000081,batch_00
20180123,EINKBELEG,144900,0000001217,2000000081,batch_00
20180123,EINKBELEG,144900,0000001218,2000000081,batch_00
20180123,EINKBELEG,144900,0000001219,2000000081,batch_00
20180123,EINKBELEG,144900,0000001220,2000000081,user_000
20180124,EINKBELEG,061300,0000001221,2000000082,batch_00
20180124,EINKBELEG,071300,0000001222,2000000082,batch_00
20180124,EINKBELEG,071300,0000001223,2000000082,batch_00
20180124,EINKBELEG,071300,0000001224,2000000082,batch_00
20180124,EINKBELEG,071300,0000001225,2000000082,batch_00
20180124,EINKBELEG,071300,0000001226,2000000082,batch_00
20180124,EINKBELEG,071300,0000001227,2000000082,batch_00
20180124,EINKBELEG,071300,0000001228,2000000082,user_000
20180124,EINKBELEG,061300,0000001229,2000000082,batch_00
20180124,EINKBELEG,071300,0000001230,2000000082,batch_00
20180124,EINKBELEG,071300,0000001231,2000000082,batch_00
20180124,EINKBELEG,071300,0000001232,2000000082,batch_00
20180124,EINKBELEG,071300,0000001233,2000000082,batch_00
20180124,EINKBELEG,071300,0000001234,2000000082,batch_00
20180124,EINKBELEG,071300,0000001235,2000000082,batch_00
20180124,EINKBELEG,071300,0000001236,2000000082,user_000
20180124,EINKBELEG,061300,0000001237,2000000083,batch_00
20180124,EINKBELEG,071300,0000001238,2000000083,batch_00
20180124,EINKBELEG,071300,0000001239,2000000083,batch_00
20180124,EINKBELEG,071300,0000001240,2000000083,batch_00
20180124,EINKBELEG,071300,0000001241,2000000083,batch_00
20180124,EINKBELEG,071300,0000001242,2000000083,batch_00
20180124,EINKBELEG,071400,0000001243,2000000083,batch_00
20180124,EINKBELEG,071400,0000001244,2000000083,user_000
20180124,EINKBELEG,061300,0000001245,2000000083,batch_00
20180124,EINKBELEG,071300,0000001246,2000000083,batch_00
20180124,EINKBELEG,071300,0000001247,2000000083,batch_00
20180124,EINKBELEG,071300,0000001248,2000000083,batch_00
20180124,EINKBELEG,071300,0000001249,2000000083,batch_00
20180124,EINKBELEG,071300,0000001250,2000000083,batch_00
